Datetime,Tamb,RH,GHI,POA,Pac,Pdc,Tmod
5/16/22 22:30,24.84,40.65,0,0,0.001,0,17.66
5/16/22 23:00,24.41,43.72,0,0,0.002,0,17.09
5/16/22 23:30,23.92,47.34,0,0,0.003,0,16.28
5/17/22 0:00,23.4,50.14,0,0,0.003,0,15.19
5/17/22 0:30,22.79,51.91,0,0,0.003,0,14.51
5/17/22 1:00,22.2,56.25,0,0,0.003,0,13.44
5/17/22 1:30,21.58,54.17,0,0,0.003,0,13.1
5/17/22 2:00,21.06,57.1,0,0,0.002,0,12.93
5/17/22 2:30,20.73,59.19,0,0,0.003,0,12.82
5/17/22 3:00,20.58,58.14,0,0,0.003,0,13.38
5/17/22 3:30,20.41,58.27,0,0,0.002,0,12.7
5/17/22 4:00,20.16,56.57,0,0,0.003,0,12.66
5/17/22 4:30,19.95,52.68,0,0,0.003,0,12.25
5/17/22 5:00,19.71,57.86,0.006,0.003,0.002,0.002,11.46
5/17/22 5:30,19.42,56.91,0.055,0.028,0.003,0.021,11.54
5/17/22 6:00,20.33,49.57,0.159,0.071,0.021,0.059,13.94
5/17/22 6:30,22.24,40.11,0.272,0.155,0.117,0.145,18.77
5/17/22 7:00,24.24,33.42,0.38,0.254,0.226,0.261,25.12
5/17/22 7:30,26.29,31.64,0.494,0.364,0.341,0.383,30.94
5/17/22 8:00,28.21,26.25,0.603,0.477,0.449,0.499,36.88
5/17/22 8:30,30.31,24.4,0.701,0.583,0.543,0.601,42.85
5/17/22 9:00,32.53,19.83,0.778,0.674,0.622,0.687,47.16
5/17/22 9:30,34.47,21.19,0.849,0.761,0.689,0.761,49.84
5/17/22 10:00,35.76,20.72,0.904,0.831,0.738,0.816,52.28
5/17/22 10:30,36.75,19.28,0.966,0.904,0.777,0.86,54.37
5/17/22 11:00,37.64,21.39,1,0.952,0.802,0.888,55.77
5/17/22 11:30,38.28,24.46,1.017,0.981,0.82,0.908,56.46
5/17/22 12:00,38.69,20.4,1.013,0.988,0.818,0.905,57.63
5/17/22 12:30,39.43,19.28,0.994,0.974,0.809,0.896,56.7
5/17/22 13:00,40.02,18.32,0.976,0.96,0.791,0.875,58.45
5/17/22 13:30,40.58,18.39,0.893,0.876,0.72,0.797,58.25
5/17/22 14:00,40.43,21.53,0.454,0.445,0.384,0.432,44.98
5/17/22 14:30,39.19,24.39,0.665,0.653,0.552,0.613,48.55
5/17/22 15:00,37.91,26.84,0.213,0.206,0.173,0.204,36.2
5/17/22 15:30,36.21,31.82,0.189,0.181,0.146,0.175,33.42
5/17/22 16:00,34.7,29.64,0.196,0.185,0.149,0.178,31.65
5/17/22 16:30,33.77,30.26,0.129,0.124,0.093,0.119,30.25
5/17/22 17:00,33.22,30.06,0.213,0.186,0.138,0.167,31.08
5/17/22 17:30,32.91,33.46,0.108,0.091,0.047,0.083,28.77
5/17/22 18:00,32.22,38.24,0.055,0.042,0.002,0.037,25.45
5/17/22 18:30,31.2,43.63,0.023,0.018,0.002,0.017,23.46
5/17/22 19:00,30.02,51.12,0.004,0.002,0.004,0.001,21.46
5/17/22 19:30,28.85,55.91,0,0,0.005,0,20.36
5/17/22 20:00,27.79,54.89,0,0,0.005,0,19.06
5/17/22 20:30,26.76,58.3,0,0,0.004,0,17.8
5/17/22 21:00,25.9,65.46,0,0,0.004,0,17.74
5/17/22 21:30,25.23,67.94,0,0,0.004,0,16.96
5/17/22 22:00,24.63,70.46,0,0,0.004,0,15.93
5/17/22 22:30,23.98,70.4,0,0,0.004,0,15.63
5/17/22 23:00,23.47,71.35,0,0,0.004,0,15.2
5/17/22 23:30,22.98,73.74,0,0,0.004,0,14.63
5/18/22 0:00,22.44,74.15,0,0,0.003,0,14.09
5/18/22 0:30,21.9,73.48,0,0,0.003,0,14.07
5/18/22 1:00,21.5,72.18,0,0,0.003,0,13.85
5/18/22 1:30,21.14,72.46,0,0,0.003,0,13.05
5/18/22 2:00,20.76,69.19,0,0,0.003,0,12.9
5/18/22 2:30,20.42,73.83,0,0,0.003,0,12.18
5/18/22 3:00,20.17,68.3,0,0,0.003,0,12.72
5/18/22 3:30,20.08,72.74,0,0,0.003,0,12.94
5/18/22 4:00,20.16,75.74,0,0,0.003,0,13.42
5/18/22 4:30,20.26,77,0,0,0.003,0,13.11
5/18/22 5:00,20.13,76.05,0.006,0.004,0.002,0.003,12.63
5/18/22 5:30,20.01,74.31,0.067,0.028,0.003,0.022,12.76
5/18/22 6:00,21.1,60.04,0.172,0.07,0.025,0.061,14.25
5/18/22 6:30,23.06,49.18,0.289,0.155,0.121,0.149,18.18
5/18/22 7:00,25.37,39.15,0.405,0.26,0.228,0.262,26.27
5/18/22 7:30,27.78,28.43,0.517,0.373,0.342,0.384,33.37
5/18/22 8:00,30.22,26.38,0.624,0.484,0.449,0.499,39.75
5/18/22 8:30,32.41,22.15,0.722,0.595,0.542,0.601,43.98
5/18/22 9:00,34.16,19.97,0.802,0.691,0.622,0.686,48.35
5/18/22 9:30,35.71,19.42,0.877,0.782,0.688,0.761,51.2
5/18/22 10:00,36.88,19.55,0.94,0.861,0.743,0.822,53.13
5/18/22 10:30,37.8,19.07,0.986,0.919,0.779,0.863,55.52
5/18/22 11:00,38.47,22.82,1.019,0.971,0.815,0.902,55.82
5/18/22 11:30,38.75,24.59,1.022,0.985,0.822,0.908,56.76
5/18/22 12:00,38.96,24.52,1.017,0.992,0.822,0.911,56.1
5/18/22 12:30,39.17,21.39,1.005,0.983,0.81,0.897,56.22
5/18/22 13:00,39.51,25.82,0.766,0.749,0.622,0.692,54.47
5/18/22 13:30,38.6,28.13,0.5,0.486,0.417,0.468,43.82
5/18/22 14:00,36.93,29.09,0.235,0.224,0.195,0.226,35.2
5/18/22 14:30,35.34,25.55,0.246,0.241,0.207,0.241,33.62
5/18/22 15:00,35.02,22.08,0.804,0.786,0.67,0.74,46.08
5/18/22 15:30,36.48,21.12,0.685,0.65,0.548,0.606,47.28
5/18/22 16:00,37.46,20.57,0.531,0.497,0.414,0.461,39.04
5/18/22 16:30,37.01,20.51,0.421,0.382,0.305,0.345,35.78
5/18/22 17:00,36.09,20.99,0.317,0.269,0.195,0.227,32.64
5/18/22 17:30,35.08,24.19,0.207,0.157,0.082,0.111,29.54
5/18/22 18:00,34.02,26.17,0.107,0.068,0.003,0.039,26.53
5/18/22 18:30,32.51,30.2,0.024,0.02,0.003,0.018,24.41
5/18/22 19:00,30.88,35.11,0.004,0.002,0.002,0.001,22.72
5/18/22 19:30,29.47,40.97,0,0,0.001,0,21.11
5/18/22 20:00,28.28,40.98,0,0,0.003,0,20.06
5/18/22 20:30,27.34,46.78,0,0,0.003,0,19.64
5/18/22 21:00,26.63,50.05,0,0,0.005,0,18.72
5/18/22 21:30,26.01,57.96,0,0,0.004,0,18.22
5/18/22 22:00,25.49,67.04,0,0,0.004,0,18
5/18/22 22:30,25.04,71.76,0,0,0.004,0,17.74
5/18/22 23:00,24.64,72.99,0,0,0.005,0,17.93
5/18/22 23:30,24.32,72.99,0,0,0.004,0,17.81
5/19/22 0:00,24.09,75.03,0,0,0.004,0,17.84
5/19/22 0:30,23.91,76.13,0,0,0.004,0,17.67
5/19/22 1:00,23.72,77.42,0,0,0.004,0,17.28
5/19/22 1:30,23.48,79.26,0,0,0.004,0,17.02
5/19/22 2:00,23.23,81.7,0,0,0.004,0,17.21
5/19/22 2:30,22.98,82.1,0,0,0.004,0,16.96
5/19/22 3:00,22.76,82,0,0,0.004,0,16.69
5/19/22 3:30,22.59,81.9,0,0,0.004,0,16.06
5/19/22 4:00,22.31,83.2,0,0,0.004,0,14.81
5/19/22 4:30,21.91,84.2,0,0,0.004,0,13.93
5/19/22 5:00,21.44,85,0.007,0.004,0.003,0.003,13.47
5/19/22 5:30,21.07,85.7,0.047,0.033,0.003,0.03,14.65
5/19/22 6:00,21.51,85.7,0.142,0.078,0.033,0.071,15.45
5/19/22 6:30,23.04,76.47,0.255,0.153,0.124,0.153,18.08
5/19/22 7:00,24.85,64.25,0.413,0.252,0.232,0.267,22.51
5/19/22 7:30,26.58,54.14,0.515,0.364,0.342,0.384,29.87
5/19/22 8:00,28.48,49.5,0.6,0.471,0.443,0.491,36.01
5/19/22 8:30,30.36,37.15,0.71,0.586,0.544,0.601,41.26
5/19/22 9:00,32.28,32.44,0.796,0.686,0.621,0.686,46.48
5/19/22 9:30,34.06,26.99,0.871,0.774,0.689,0.76,50.41
5/19/22 10:00,35.64,20.72,0.928,0.85,0.735,0.813,53.24
5/19/22 10:30,37.42,19.14,0.973,0.909,0.77,0.852,56.08
5/19/22 11:00,38.89,16.96,1.009,0.959,0.803,0.888,56.12
5/19/22 11:30,39.64,13.35,1.033,1.003,0.833,0.922,53.15
5/19/22 12:00,39.9,14.03,1.039,1.021,0.844,0.933,52.69
5/19/22 12:30,39.94,16.55,1.022,1.011,0.835,0.927,50.56
5/19/22 13:00,39.64,13.76,0.993,0.988,0.819,0.908,50.01
5/19/22 13:30,39.59,13.56,0.95,0.946,0.784,0.868,50.5
5/19/22 14:00,39.69,11.72,0.893,0.884,0.738,0.816,50.07
5/19/22 14:30,39.75,12.19,0.826,0.809,0.682,0.753,48.74
5/19/22 15:00,39.63,12.06,0.742,0.719,0.61,0.673,46.54
5/19/22 15:30,39.34,13.69,0.651,0.62,0.525,0.581,44.25
5/19/22 16:00,38.66,16.01,0.553,0.514,0.431,0.478,39.43
5/19/22 16:30,37.41,17.31,0.443,0.396,0.318,0.357,35.26
5/19/22 17:00,36.03,20.1,0.326,0.273,0.198,0.23,31.86
5/19/22 17:30,34.68,25.22,0.216,0.16,0.088,0.113,28.48
5/19/22 18:00,33.48,28.21,0.111,0.069,0.003,0.039,25.63
5/19/22 18:30,31.98,36.33,0.025,0.019,0.002,0.019,23.27
5/19/22 19:00,30.2,47.38,0.004,0.002,0.002,0.001,21.11
5/19/22 19:30,28.61,54.28,0,0,0.005,0,19.39
5/19/22 20:00,27.32,58.44,0,0,0.004,0,19.17
5/19/22 20:30,26.32,59.26,0,0,0.005,0,18.55
5/19/22 21:00,25.7,63.28,0,0,0.004,0,18.14
5/19/22 21:30,25.22,66.23,0,0,0.005,0,17.62
5/19/22 22:00,24.76,69.68,0,0,0.004,0,17.04
5/19/22 22:30,24.32,70.26,0,0,0.004,0,16.98
5/19/22 23:00,24.03,70.87,0,0,0.004,0,17.25
5/19/22 23:30,23.87,70.02,0,0,0.004,0,16.57
5/20/22 0:00,23.64,66.1,0,0,0.004,0,16.08
5/20/22 0:30,23.33,61.53,0,0,0.004,0,15.04
5/20/22 1:00,22.92,67.53,0,0,0.004,0,14.38
5/20/22 1:30,22.41,68.62,0,0,0.003,0,13.91
5/20/22 2:00,21.88,69.79,0,0,0.003,0,13.71
5/20/22 2:30,21.4,65.33,0,0,0.003,0,13.32
5/20/22 3:00,21.02,67.55,0,0,0.003,0,13.19
5/20/22 3:30,20.59,67.42,0,0,0.003,0,12.51
5/20/22 4:00,20.27,63.87,0,0,0.003,0,12.99
5/20/22 4:30,20.12,65.98,0,0,0.003,0,12.73
5/20/22 5:00,19.97,67.14,0.008,0.005,0.002,0.003,12.5
5/20/22 5:30,20,64.18,0.058,0.031,0.003,0.025,13.47
5/20/22 6:00,21.05,59.73,0.146,0.071,0.025,0.065,15.62
5/20/22 6:30,23.02,45.5,0.265,0.153,0.118,0.146,20.75
5/20/22 7:00,25.32,41.74,0.393,0.262,0.23,0.265,26.59
5/20/22 7:30,27.44,43.37,0.388,0.304,0.278,0.316,31.71
5/20/22 8:00,28.82,34.7,0.592,0.468,0.432,0.481,34.13
5/20/22 8:30,30.08,28.56,0.699,0.582,0.535,0.592,39.84
5/20/22 9:00,31.47,27.81,0.785,0.681,0.617,0.682,42.98
5/20/22 9:30,32.72,25.59,0.857,0.767,0.681,0.755,46.55
5/20/22 10:00,33.89,23.79,0.918,0.841,0.733,0.812,50.02
5/20/22 10:30,34.93,20.65,0.965,0.9,0.775,0.858,51.09
5/20/22 11:00,35.86,19.83,0.999,0.947,0.8,0.887,53.94
5/20/22 11:30,36.63,19.42,1.015,0.976,0.818,0.908,54.14
5/20/22 12:00,37.16,18.26,1.016,0.988,0.822,0.911,54.67
5/20/22 12:30,37.55,15.53,1.006,0.989,0.818,0.908,54.8
5/20/22 13:00,38.05,14.78,0.986,0.97,0.797,0.883,57.09
5/20/22 13:30,38.57,14.99,0.772,0.759,0.635,0.704,52.53
5/20/22 14:00,38.23,14.51,0.791,0.784,0.667,0.739,49.44
5/20/22 14:30,37.8,18.8,0.627,0.617,0.535,0.593,44.94
5/20/22 15:00,36.49,19.15,0.384,0.369,0.321,0.362,38.48
5/20/22 15:30,35.3,17.92,0.545,0.523,0.453,0.502,39.38
5/20/22 16:00,35.01,19.83,0.463,0.431,0.363,0.407,38.84
5/20/22 16:30,34.59,17.72,0.422,0.376,0.306,0.346,36.43
5/20/22 17:00,34.21,15.2,0.312,0.259,0.192,0.224,33.53
5/20/22 17:30,33.95,16.22,0.208,0.152,0.084,0.113,29.9
5/20/22 18:00,33.56,17.45,0.11,0.066,0.003,0.042,26.5
5/20/22 18:30,32.39,25.08,0.026,0.02,0.003,0.02,23.9
5/20/22 19:00,30.72,28.49,0.005,0.002,0.002,0.001,20.98
5/20/22 19:30,29.07,31.56,0,0,0.002,0,18.71
5/20/22 20:00,27.6,34.57,0,0,0.002,0,17.43
5/20/22 20:30,26.36,40.5,0,0,0.001,0,16.55
5/20/22 21:00,25.27,46.25,0,0,0.001,0,15.49
5/20/22 21:30,24.22,45.02,0,0,0.002,0,15.12
5/20/22 22:00,23.41,41.71,0,0,0.002,0,14.84
5/20/22 22:30,22.8,45.02,0,0,0.002,0,14.84
5/20/22 23:00,22.34,51.43,0,0,0.002,0,13.91
5/20/22 23:30,21.83,51.3,0,0,0.002,0,12.94
5/21/22 0:00,21.22,50.73,0,0,0.002,0,12.23
5/21/22 0:30,20.61,52.13,0,0,0.002,0,11.65
5/21/22 1:00,20.04,51.11,0,0,0.002,0,11.33
5/21/22 1:30,19.54,51.52,0,0,0.002,0,10.88
5/21/22 2:00,19.12,48.99,0,0,0.001,0,10.81
5/21/22 2:30,18.85,51.11,0,0,0.001,0,11.14
5/21/22 3:00,18.71,50.37,0,0,0.001,0,10.82
5/21/22 3:30,18.52,49.89,0,0,0.001,0,10.54
5/21/22 4:00,18.41,44.5,0,0,0.001,0,11.22
5/21/22 4:30,18.38,50.78,0,0,0.001,0,10.12
5/21/22 5:00,18.05,50.78,0.008,0.006,0.001,0.003,9.84
5/21/22 5:30,18,43.82,0.071,0.031,0.002,0.022,11.6
5/21/22 6:00,19.69,35.89,0.177,0.072,0.02,0.057,14.97
5/21/22 6:30,22.18,30.36,0.289,0.157,0.108,0.14,20.32
5/21/22 7:00,25.03,23.19,0.42,0.266,0.23,0.264,26.98
5/21/22 7:30,27.87,18.41,0.533,0.38,0.346,0.389,32.81
5/21/22 8:00,30,18.54,0.646,0.503,0.462,0.512,36.02
5/21/22 8:30,31.46,16.36,0.744,0.614,0.559,0.618,40.28
5/21/22 9:00,32.77,12.54,0.83,0.715,0.643,0.71,43.93
5/21/22 9:30,33.96,13.08,0.902,0.803,0.709,0.784,46.61
5/21/22 10:00,35.11,10.43,0.961,0.877,0.757,0.838,50.25
5/21/22 10:30,36.15,8.93,1.006,0.936,0.792,0.878,53.03
5/21/22 11:00,37.47,6.846,1.036,0.978,0.817,0.904,56.14
5/21/22 11:30,38.57,6.063,1.052,1.006,0.83,0.917,57.57
5/21/22 12:00,39.32,5.722,1.054,1.018,0.831,0.924,57.58
5/21/22 12:30,39.77,5.586,1.04,1.013,0.827,0.916,57.35
5/21/22 13:00,40.13,5.79,1.007,0.986,0.803,0.89,57.08
5/21/22 13:30,40.64,6.063,0.962,0.941,0.769,0.852,56.64
5/21/22 14:00,40.71,7.357,0.906,0.885,0.73,0.808,54.13
5/21/22 14:30,40.19,8.38,0.831,0.807,0.674,0.746,51.01
5/21/22 15:00,39.39,8.86,0.748,0.719,0.605,0.669,47.8
5/21/22 15:30,38.73,8.51,0.654,0.617,0.519,0.575,44.98
5/21/22 16:00,37.96,9.06,0.55,0.505,0.418,0.467,41.67
5/21/22 16:30,37,9.27,0.448,0.395,0.315,0.354,37.57
5/21/22 17:00,35.92,9.34,0.336,0.276,0.199,0.231,33.82
5/21/22 17:30,35.01,10.43,0.228,0.165,0.08,0.111,30.22
5/21/22 18:00,34.19,10.7,0.126,0.076,0.003,0.045,27.14
5/21/22 18:30,32.89,13.56,0.025,0.018,0.003,0.019,24
5/21/22 19:00,31.39,15.95,0.004,0.001,0.003,0.001,21.02
5/21/22 19:30,29.72,19.29,0,0,0.002,0,18.9
5/21/22 20:00,28.15,25.43,0,0,0.002,0,17.48
5/21/22 20:30,26.7,28.71,0,0,0.002,0,16.23
5/21/22 21:00,25.37,32.06,0,0,0.002,0,15.13
5/21/22 21:30,24.14,30.63,0,0,0.002,0,14.23
5/21/22 22:00,23.2,27.83,0,0,0.002,0,13.99
5/21/22 22:30,22.52,31.92,0,0,0.002,0,13.71
5/21/22 23:00,21.99,33.98,0,0,0.002,0,13.39
5/21/22 23:30,21.57,39.43,0,0,0.002,0,12.83
5/22/22 0:00,21.01,39.98,0,0,0.002,0,12.16
5/22/22 0:30,20.46,44.28,0,0,0.002,0,11.39
5/22/22 1:00,19.91,37.53,0,0,0.002,0,11.23
5/22/22 1:30,19.5,45.72,0,0,0.002,0,11.41
5/22/22 2:00,19.23,39.51,0,0,0.002,0,11.03
5/22/22 2:30,18.98,40.26,0,0,0.002,0,10.76
